INDEX,TITLE,PLAY_SECONDS,PLAY_TIME,DURATION,LAST_TIME,URL
215,03-搜索简介,1374,22m54s,50h9m20s,32h23m22s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=215
216,04-es的容器运行,715,11m55s,50h21m15s,32h11m27s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=216
217,05-haystack对接数据和es,2197,36m37s,50h57m52s,31h34m50s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=217
218,06-搜索的实现,1193,19m53s,51h17m45s,31h14m57s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=218
219,08-搜索的分页,365,6m5s,51h23m50s,31h8m52s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=219
220,09-详情页面的渲染展示,1043,17m23s,51h41m13s,30h51m29s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=220
221,10-页面静态化,1209,20m9s,52h1m22s,30h31m20s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=221
222,11-定时任务,2126,35m26s,52h36m48s,29h55m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=222
223,12-详情页面的静态化脚本,1440,24m0s,53h0m48s,29h31m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=223
224,13.8-总结,287,4m47s,53h5m35s,29h27m7s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=224
225,01-商品分类访问量的需求分析,1254,20m54s,53h26m29s,29h6m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=225
226,02-迁移的问题解决,664,11m4s,53h37m33s,28h55m9s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=226
227,03-分类商品统计实现,585,9m45s,53h47m18s,28h45m24s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=227
228,04-浏览记录的需求分析,1367,22m47s,54h10m5s,28h22m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=228
229,05-用户浏览记录添加实现,993,16m33s,54h26m38s,28h6m4s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=229
230,06-展示用户浏览记录,987,16m27s,54h43m5s,27h49m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=230
231,08-购物车的思路分析,3185,53m5s,55h36m10s,26h56m32s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=231
232,09-base64和pickle,1237,20m37s,55h56m47s,26h35m55s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=232
233,10-添加购物车的思想分析,848,14m8s,56h10m55s,26h21m47s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=233
234,11-购物车的新增,1459,24m19s,56h35m14s,25h57m28s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=234
235,12-购物车的新增--修复不能累加的bug,821,13m41s,56h48m55s,25h43m47s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=235
236,13.9-总结,236,3m56s,56h52m51s,25h39m51s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=236
237,01.10-回顾,584,9m44s,57h2m35s,25h30m7s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=237
238,02-购物车展示的思路分析,784,13m4s,57h15m39s,25h17m3s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=238
239,03-购物车的展示,1712,28m32s,57h44m11s,24h48m31s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=239
240,04-修改购物车的思路,1164,19m24s,58h3m35s,24h29m7s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=240
241,05-购物车的修改,1393,23m13s,58h26m48s,24h5m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=241
242,06-购物车的删除,937,15m37s,58h42m25s,23h50m17s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=242
243,07-购物车的redis增删改查,1249,20m49s,59h3m14s,23h29m28s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=243
244,08-上午回顾,346,5m46s,59h9m0s,23h23m42s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=244
245,09-合并购物车的思路分析,1501,25m1s,59h34m1s,22h58m41s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=245
246,10-合并cookie数据到redis中,1550,25m50s,59h59m51s,22h32m51s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=246
247,11-提交订单页面的思路分析,1131,18m51s,60h18m42s,22h14m0s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=247
248,12-提交订单页面展示,1367,22m47s,60h41m29s,21h51m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=248
249,13-货币类型,608,10m8s,60h51m37s,21h41m5s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=249
250,14-订单表的分析,924,15m24s,61h7m1s,21h25m41s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=250
251,15.10-总结,106,1m46s,61h8m47s,21h23m55s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=251
252,01.11-回顾,411,6m51s,61h15m38s,21h17m4s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=252
253,03-生成订单的思路分析,2042,34m2s,61h49m40s,20h43m2s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=253
254,04-生成订单的思路步骤,1059,17m39s,62h7m19s,20h25m23s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=254
255,05-订单的基本信息保存,1332,22m12s,62h29m31s,20h3m11s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=255
256,06-订单的商品信息保存,823,13m43s,62h43m14s,19h49m28s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=256
257,07-事务,1371,22m51s,63h6m5s,19h26m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=257
258,08-上午回顾,376,6m16s,63h12m21s,19h20m21s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=258
259,09-并发所产生的超卖情况,1880,31m20s,63h43m41s,18h49m1s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=259
260,10-乐观锁实现超卖问题,1495,24m55s,64h8m36s,18h24m6s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=260
261,11-数据库事务隔离级别,857,14m17s,64h22m53s,18h9m49s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=261
262,12-乐观锁的优化,416,6m56s,64h29m49s,18h2m53s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=262
263,13-支付宝简介10-19_16-09-28,1059,17m39s,64h47m28s,17h45m14s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=263
264,14-电脑网站支付流程,1160,19m20s,65h6m48s,17h25m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=264
265,15-设置美多私钥和支付宝公钥,1204,20m4s,65h26m52s,17h5m50s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=265
266,16.11-总结,322,5m22s,65h32m14s,17h0m28s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=266
267,01.12-回顾,1027,17m7s,65h49m21s,16h43m21s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=267
268,02-支付宝跳转链接的思路分析,1093,18m13s,66h7m34s,16h25m8s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=268
269,03-生成支付宝跳转的链接,1334,22m14s,66h29m48s,16h2m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=269
270,04-保存支付宝的交易信息,1555,25m55s,66h55m43s,15h36m59s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=270
271,05-数据库主从的简介,967,16m7s,67h11m50s,15h20m52s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=271
272,06-mysql主从搭建,1878,31m18s,67h43m8s,14h49m34s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=272
273,07.12-上午回顾,417,6m57s,67h50m5s,14h42m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=273
274,08-MySQL的读写分离,359,5m59s,67h56m4s,14h36m38s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=274
275,09-uWSGI部署我们的美多商城,1700,28m20s,68h24m24s,14h8m18s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=275
276,10-项目1总结,3260,54m20s,69h18m44s,13h13m58s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=276
277,11-git多人操作,722,12m2s,69h30m46s,13h1m56s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=277
278,12-冲突的发生,1023,17m3s,69h47m49s,12h44m53s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=278
279,13-标签,457,7m37s,69h55m26s,12h37m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=279
280,14-分支操作,1006,16m46s,70h12m12s,12h20m30s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=280
281,01-前后端不分离和分离的概念,974,16m14s,70h28m26s,12h4m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=281
282,02-restful请求,867,14m27s,70h42m53s,11h49m49s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=282
283,03-restful相应,661,11m1s,70h53m54s,11h38m48s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=283
284,04-通过restful风格实现了图书管理系统的增删改查,1927,32m7s,71h26m1s,11h6m41s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=284
285,05-restful开发的核心-序列化和反序列化,685,11m25s,71h37m26s,10h55m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=285
286,06-drf的安装和注册,663,11m3s,71h48m29s,10h44m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=286
287,07-序列化器的入门定义,853,14m13s,72h2m42s,10h30m0s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=287
288,08-序列化器的使用(快速入门),522,8m42s,72h11m24s,10h21m18s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=288
289,09-总结序列化器的定义和基本使用（快速入门）,363,6m3s,72h17m27s,10h15m15s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=289
290,10-many=True参数,448,7m28s,72h24m55s,10h7m47s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=290
291,11-上午回顾,881,14m41s,72h39m36s,9h53m6s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=291
292,12-外键字段的第一种定义方式 book_id=IntegerField(),935,15m35s,72h55m11s,9h37m31s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=292
293,13-外键字段的第二种定义方式 book=PrimaryKeyRelationField(),769,12m49s,73h8m0s,9h24m42s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=293
294,14-外键字段获取数据的第三种形式StringRelatedField,368,6m8s,73h14m8s,9h18m34s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=294
295,15-外键字段的第四种定义方式 book=BookInfoSerializer(),531,8m51s,73h22m59s,9h9m43s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=295
296,16-外键的定义4种方式总结,270,4m30s,73h27m29s,9h5m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=296
297,17-级联关系的数据转换,620,10m20s,73h37m49s,8h54m53s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=297
298,18-反序列化验证数据--字段类型验证,1396,23m16s,74h1m5s,8h31m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=298
299,19-反序列化验证数据-字段选项验证,1067,17m47s,74h18m52s,8h13m50s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=299
300,20.18-总结,205,3m25s,74h22m17s,8h10m25s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=300
301,01.19-回顾,822,13m42s,74h35m59s,7h56m43s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=301
302,02-反序列化验证数据--单个字段的验证,927,15m27s,74h51m26s,7h41m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=302
303,03-反序列化验证数据--多个字段的验证,664,11m4s,75h2m30s,7h30m12s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=303
304,04-MVVM简述,368,6m8s,75h8m38s,7h24m4s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=304
305,05-反序列化--保存数据,782,13m2s,75h21m40s,7h11m2s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=305
306,06-反序列化--更新(修改)数据,1032,17m12s,75h38m52s,6h53m50s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=306
307,07-ModelSerializer的基本使用,913,15m13s,75h54m5s,6h38m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=307
308,08-ModelSerializer的具体使用,1049,17m29s,76h11m34s,6h21m8s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=308
309,09-反序列化进阶使用--准备工作,494,8m14s,76h19m48s,6h12m54s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=309
310,10-write_only,1099,18m19s,76h38m7s,5h54m35s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=310
311,12-book_id的数据反序列化操作,598,9m58s,76h48m5s,5h44m37s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=311
312,13-反序列化进阶使用--read_only,785,13m5s,77h1m10s,5h31m32s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=312
313,"14-反序列化进阶使用--想要入库某一个字段,必须在fields中添加",319,5m19s,77h6m29s,5h26m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=313
314,"15-反序列化进阶使用--保存字典列表,添加many=True",323,5m23s,77h11m52s,5h20m50s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=314
315,16-序列化器嵌套序列化器保存嵌套字典数据,2049,34m9s,77h46m1s,4h46m41s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=315
316,17-APIView的基本使用,807,13m27s,77h59m28s,4h33m14s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=316
317,18-APIView的请求,898,14m58s,78h14m26s,4h18m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=317
318,19-APIView的相应,837,13m57s,78h28m23s,4h4m19s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=318
319,20.19-总结,279,4m39s,78h33m2s,3h59m40s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=319
320,01.20-回顾,966,16m6s,78h49m8s,3h43m34s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=320
321,02-APIView实现数据新增,762,12m42s,79h1m50s,3h30m52s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=321
322,03-GenericAPPIView实现获取所有书籍,954,15m54s,79h17m44s,3h14m58s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=322
323,04-GenericAPIVew实现数据的新增操作,524,8m44s,79h26m28s,3h6m14s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=323
324,05-GenericAPIView和mixin配合使用,773,12m53s,79h39m21s,2h53m21s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=324
325,06-三级视图实现列表视图的功能,425,7m5s,79h46m26s,2h46m16s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=325
326,07-GenericAPIView视图实现详情视图的获取某一个查询结果,1312,21m52s,80h8m18s,2h24m24s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=326
327,08-RetrieveModelMixin,239,3m59s,80h12m17s,2h20m25s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=327
328,09-UpdateModelMixin,420,7m0s,80h19m17s,2h13m25s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=328
329,10-DestoryModelMixin,552,9m12s,80h28m29s,2h4m13s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=329
330,11-视图集的概念,807,13m27s,80h41m56s,1h50m46s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=330
331,12-上午回顾,649,10m49s,80h52m45s,1h39m57s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=331
332,13-视图集,1053,17m33s,81h10m18s,1h22m24s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=332
333,14-视图集的使用,759,12m39s,81h22m57s,1h9m45s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=333
334,15-高级功能的准备工作,635,10m35s,81h33m32s,0h59m10s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=334
335,16-权限,726,12m6s,81h45m38s,0h47m4s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=335
336,17-认证,909,15m9s,82h0m47s,0h31m55s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=336
337,18-分页,1340,22m20s,82h23m7s,0h9m35s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=337
338,19-分页补充,214,3m34s,82h26m41s,0h6m1s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=338
339,20.20-总结,361,6m1s,82h32m42s,0h0m0s,https://www.bilibili.com/video/BV1nf4y1k7G3/?p=339
